customer_id,customer_name,email,join_date,customer_segment
875,Customer_875,customer875@email.com,2024-11-05,VIP
876,Customer_876,customer876@email.com,2022-02-11,Premium
877,Customer_877,customer877@email.com,2024-08-20,Regular
878,Customer_878,customer878@email.com,2024-03-03,Premium
879,Customer_879,customer879@email.com,2023-06-04,VIP
880,Customer_880,customer880@email.com,2022-02-03,Premium
881,Customer_881,customer881@email.com,2022-05-19,Premium
882,Customer_882,customer882@email.com,2023-05-09,VIP
883,Customer_883,customer883@email.com,2022-08-01,VIP
884,Customer_884,customer884@email.com,2023-11-12,Regular
885,Customer_885,customer885@email.com,2022-04-01,Premium
886,Customer_886,customer886@email.com,2023-11-25,VIP
887,Customer_887,customer887@email.com,2022-12-25,VIP
888,Customer_888,customer888@email.com,2024-08-09,VIP
889,Customer_889,customer889@email.com,2024-09-07,VIP
890,Customer_890,customer890@email.com,2023-01-09,Regular
891,Customer_891,customer891@email.com,2022-05-10,VIP
892,Customer_892,customer892@email.com,2024-07-26,Regular
893,Customer_893,customer893@email.com,2023-08-24,Regular
894,Customer_894,customer894@email.com,2022-03-31,Regular
895,Customer_895,customer895@email.com,2022-03-27,Premium
896,Customer_896,customer896@email.com,2023-09-28,VIP
897,Customer_897,customer897@email.com,2024-03-26,VIP
898,Customer_898,customer898@email.com,2024-08-27,Premium
899,Customer_899,customer899@email.com,2022-03-16,VIP
900,Customer_900,customer900@email.com,2023-01-27,Premium
901,Customer_901,customer901@email.com,2024-01-02,Regular
902,Customer_902,customer902@email.com,2023-11-11,Premium
903,Customer_903,customer903@email.com,2022-09-12,Premium
904,Customer_904,customer904@email.com,2024-06-13,Premium
905,Customer_905,customer905@email.com,2024-06-19,Premium
906,Customer_906,customer906@email.com,2023-11-26,Regular
907,Customer_907,customer907@email.com,2024-10-13,VIP
908,Customer_908,customer908@email.com,2024-10-15,Premium
909,Customer_909,customer909@email.com,2024-11-29,Premium
910,Customer_910,customer910@email.com,2022-06-19,VIP
911,Customer_911,customer911@email.com,2024-05-19,Regular
912,Customer_912,customer912@email.com,2024-05-31,VIP
913,Customer_913,customer913@email.com,2023-01-05,VIP
914,Customer_914,customer914@email.com,2023-08-25,Premium
915,Customer_915,customer915@email.com,2022-07-30,Regular
916,Customer_916,customer916@email.com,2023-11-03,VIP
917,Customer_917,customer917@email.com,2023-08-29,Premium
918,Customer_918,customer918@email.com,2024-07-02,VIP
919,Customer_919,customer919@email.com,2024-05-22,Regular
920,Customer_920,customer920@email.com,2024-06-28,Premium
921,Customer_921,customer921@email.com,2024-07-04,Regular
922,Customer_922,customer922@email.com,2023-12-24,VIP
923,Customer_923,customer923@email.com,2024-06-09,Premium
924,Customer_924,customer924@email.com,2022-04-28,Regular
925,Customer_925,customer925@email.com,2024-04-11,Premium
926,Customer_926,customer926@email.com,2024-11-16,VIP
927,Customer_927,customer927@email.com,2022-11-24,Regular
928,Customer_928,customer928@email.com,2022-10-20,VIP
929,Customer_929,customer929@email.com,2024-06-16,Regular
930,Customer_930,customer930@email.com,2022-09-16,Regular
931,Customer_931,customer931@email.com,2023-04-29,VIP
932,Customer_932,customer932@email.com,2024-01-21,Premium
933,Customer_933,customer933@email.com,2024-02-24,VIP
934,Customer_934,customer934@email.com,2022-03-08,VIP
935,Customer_935,customer935@email.com,2022-11-11,VIP
936,Customer_936,customer936@email.com,2024-07-10,Premium
937,Customer_937,customer937@email.com,2024-02-01,Premium
938,Customer_938,customer938@email.com,2022-06-07,VIP
939,Customer_939,customer939@email.com,2022-10-09,VIP
940,Customer_940,customer940@email.com,2024-01-22,Premium
941,Customer_941,customer941@email.com,2023-10-06,VIP
942,Customer_942,customer942@email.com,2023-07-25,Regular
943,Customer_943,customer943@email.com,2022-08-21,Regular
944,Customer_944,customer944@email.com,2023-01-17,Premium
945,Customer_945,customer945@email.com,2024-11-26,Premium
946,Customer_946,customer946@email.com,2022-08-30,Premium
947,Customer_947,customer947@email.com,2023-06-18,VIP
948,Customer_948,customer948@email.com,2024-07-02,Regular
949,Customer_949,customer949@email.com,2023-08-08,VIP
950,Customer_950,customer950@email.com,2024-10-02,Regular
951,Customer_951,customer951@email.com,2022-09-09,Regular
952,Customer_952,customer952@email.com,2022-06-01,Premium
953,Customer_953,customer953@email.com,2022-12-20,VIP
954,Customer_954,customer954@email.com,2024-06-30,Regular
955,Customer_955,customer955@email.com,2023-10-17,VIP
956,Customer_956,customer956@email.com,2023-12-13,VIP
957,Customer_957,customer957@email.com,2022-05-13,VIP
958,Customer_958,customer958@email.com,2023-08-18,Premium
959,Customer_959,customer959@email.com,2022-11-19,VIP
960,Customer_960,customer960@email.com,2022-12-23,Premium
961,Customer_961,customer961@email.com,2024-11-07,Regular
962,Customer_962,customer962@email.com,2022-09-06,Regular
963,Customer_963,customer963@email.com,2022-10-12,Regular
964,Customer_964,customer964@email.com,2024-10-08,Regular
965,Customer_965,customer965@email.com,2024-01-10,VIP
966,Customer_966,customer966@email.com,2024-01-26,Premium
967,Customer_967,customer967@email.com,2022-09-23,VIP
968,Customer_968,customer968@email.com,2022-06-26,Regular
969,Customer_969,customer969@email.com,2023-09-26,Premium
970,Customer_970,customer970@email.com,2024-09-07,VIP
971,Customer_971,customer971@email.com,2024-04-21,Premium
972,Customer_972,customer972@email.com,2022-06-01,Regular
973,Customer_973,customer973@email.com,2023-10-12,VIP
974,Customer_974,customer974@email.com,2022-06-01,Premium
975,Customer_975,customer975@email.com,2024-08-12,VIP
976,Customer_976,customer976@email.com,2024-11-25,Premium
977,Customer_977,customer977@email.com,2022-09-20,VIP
978,Customer_978,customer978@email.com,2023-01-08,Regular
979,Customer_979,customer979@email.com,2024-06-05,VIP
980,Customer_980,customer980@email.com,2022-04-24,Regular
981,Customer_981,customer981@email.com,2024-11-27,Regular
982,Customer_982,customer982@email.com,2023-09-15,Regular
983,Customer_983,customer983@email.com,2022-11-28,Premium
984,Customer_984,customer984@email.com,2023-04-07,Premium
985,Customer_985,customer985@email.com,2024-11-28,Premium
986,Customer_986,customer986@email.com,2022-06-11,Premium
987,Customer_987,customer987@email.com,2023-02-07,VIP
988,Customer_988,customer988@email.com,2023-07-17,Regular
989,Customer_989,customer989@email.com,2023-09-13,VIP
990,Customer_990,customer990@email.com,2024-12-28,Regular
991,Customer_991,customer991@email.com,2024-10-26,VIP
992,Customer_992,customer992@email.com,2022-12-12,VIP
993,Customer_993,customer993@email.com,2022-11-12,Regular
994,Customer_994,customer994@email.com,2023-11-23,VIP
995,Customer_995,customer995@email.com,2022-03-26,Regular
996,Customer_996,customer996@email.com,2022-06-16,Regular
997,Customer_997,customer997@email.com,2023-06-27,VIP
998,Customer_998,customer998@email.com,2023-03-08,VIP
999,Customer_999,customer999@email.com,2024-05-03,VIP
1000,Customer_1000,customer1000@email.com,2022-03-04,Premium
1001,Customer_1001,customer1001@email.com,2023-08-17,VIP
1002,Customer_1002,customer1002@email.com,2023-09-11,Premium
1003,Customer_1003,customer1003@email.com,2023-05-17,VIP
1004,Customer_1004,customer1004@email.com,2024-04-11,Premium
1005,Customer_1005,customer1005@email.com,2024-07-17,Regular
1006,Customer_1006,customer1006@email.com,2022-05-03,Regular
1007,Customer_1007,customer1007@email.com,2024-06-19,Premium
1008,Customer_1008,customer1008@email.com,2024-09-18,Premium
1009,Customer_1009,customer1009@email.com,2023-02-22,Premium
1010,Customer_1010,customer1010@email.com,2022-10-22,Premium
1011,Customer_1011,customer1011@email.com,2023-10-16,VIP
1012,Customer_1012,customer1012@email.com,2023-12-09,Premium
1013,Customer_1013,customer1013@email.com,2022-09-25,Premium
1014,Customer_1014,customer1014@email.com,2024-11-20,VIP
1015,Customer_1015,customer1015@email.com,2022-08-06,Premium
1016,Customer_1016,customer1016@email.com,2023-05-11,Premium
1017,Customer_1017,customer1017@email.com,2022-09-08,Premium
1018,Customer_1018,customer1018@email.com,2024-07-09,Regular
1019,Customer_1019,customer1019@email.com,2022-10-16,Regular
1020,Customer_1020,customer1020@email.com,2022-04-14,Premium
1021,Customer_1021,customer1021@email.com,2024-02-26,VIP
1022,Customer_1022,customer1022@email.com,2024-05-06,Regular
1023,Customer_1023,customer1023@email.com,2022-11-24,Premium
1024,Customer_1024,customer1024@email.com,2023-10-03,Regular
1025,Customer_1025,customer1025@email.com,2022-11-23,Premium
1026,Customer_1026,customer1026@email.com,2024-11-20,Premium
1027,Customer_1027,customer1027@email.com,2024-10-18,Premium
1028,Customer_1028,customer1028@email.com,2024-10-15,Regular
1029,Customer_1029,customer1029@email.com,2022-07-04,Premium
1030,Customer_1030,customer1030@email.com,2024-11-01,Premium
1031,Customer_1031,customer1031@email.com,2023-05-09,Regular
1032,Customer_1032,customer1032@email.com,2023-12-24,Regular
1033,Customer_1033,customer1033@email.com,2022-04-14,Premium
1034,Customer_1034,customer1034@email.com,2024-10-10,VIP
1035,Customer_1035,customer1035@email.com,2024-08-21,Premium
1036,Customer_1036,customer1036@email.com,2022-01-17,Regular
1037,Customer_1037,customer1037@email.com,2024-06-01,Regular
1038,Customer_1038,customer1038@email.com,2023-06-26,VIP
1039,Customer_1039,customer1039@email.com,2024-01-20,Premium
1040,Customer_1040,customer1040@email.com,2024-01-20,Regular
1041,Customer_1041,customer1041@email.com,2024-03-31,Regular
1042,Customer_1042,customer1042@email.com,2023-02-03,Premium
1043,Customer_1043,customer1043@email.com,2023-08-15,Regular
1044,Customer_1044,customer1044@email.com,2024-03-02,VIP
1045,Customer_1045,customer1045@email.com,2024-07-11,VIP
1046,Customer_1046,customer1046@email.com,2023-07-27,VIP
1047,Customer_1047,customer1047@email.com,2022-09-01,Regular
1048,Customer_1048,customer1048@email.com,2022-07-18,Premium
1049,Customer_1049,customer1049@email.com,2024-02-04,Premium
1050,Customer_1050,customer1050@email.com,2024-01-19,Regular
1051,Customer_1051,customer1051@email.com,2023-02-12,VIP
1052,Customer_1052,customer1052@email.com,2024-11-08,Premium
1053,Customer_1053,customer1053@email.com,2024-10-21,Regular
1054,Customer_1054,customer1054@email.com,2022-04-03,Regular
1055,Customer_1055,customer1055@email.com,2022-10-08,VIP
1056,Customer_1056,customer1056@email.com,2023-11-14,Premium
1057,Customer_1057,customer1057@email.com,2024-11-29,Premium
1058,Customer_1058,customer1058@email.com,2022-11-02,VIP
1059,Customer_1059,customer1059@email.com,2024-11-21,Regular
1060,Customer_1060,customer1060@email.com,2023-11-03,VIP
1061,Customer_1061,customer1061@email.com,2023-10-15,Regular
1062,Customer_1062,customer1062@email.com,2024-03-15,VIP
1063,Customer_1063,customer1063@email.com,2023-09-05,VIP
1064,Customer_1064,customer1064@email.com,2023-11-20,VIP
1065,Customer_1065,customer1065@email.com,2024-11-09,VIP
1066,Customer_1066,customer1066@email.com,2024-09-30,VIP
1067,Customer_1067,customer1067@email.com,2023-09-06,Premium
1068,Customer_1068,customer1068@email.com,2022-02-04,Premium
1069,Customer_1069,customer1069@email.com,2023-11-10,VIP
1070,Customer_1070,customer1070@email.com,2022-08-13,Premium
1071,Customer_1071,customer1071@email.com,2023-09-23,VIP
1072,Customer_1072,customer1072@email.com,2022-02-24,VIP
1073,Customer_1073,customer1073@email.com,2024-08-29,Premium
1074,Customer_1074,customer1074@email.com,2023-04-12,VIP
1075,Customer_1075,customer1075@email.com,2022-04-16,VIP
1076,Customer_1076,customer1076@email.com,2024-09-10,Regular
1077,Customer_1077,customer1077@email.com,2024-12-09,VIP
1078,Customer_1078,customer1078@email.com,2024-02-18,Regular
1079,Customer_1079,customer1079@email.com,2023-05-12,Regular
1080,Customer_1080,customer1080@email.com,2022-08-14,Regular
1081,Customer_1081,customer1081@email.com,2022-02-08,Premium
1082,Customer_1082,customer1082@email.com,2023-10-05,Premium
1083,Customer_1083,customer1083@email.com,2022-11-07,Premium
1084,Customer_1084,customer1084@email.com,2023-02-22,Premium
1085,Customer_1085,customer1085@email.com,2024-10-24,VIP
1086,Customer_1086,customer1086@email.com,2024-08-23,VIP
1087,Customer_1087,customer1087@email.com,2022-05-08,VIP
1088,Customer_1088,customer1088@email.com,2022-10-10,VIP
1089,Customer_1089,customer1089@email.com,2023-03-01,VIP
1090,Customer_1090,customer1090@email.com,2023-10-28,VIP
1091,Customer_1091,customer1091@email.com,2024-09-06,VIP
1092,Customer_1092,customer1092@email.com,2024-02-11,Premium
1093,Customer_1093,customer1093@email.com,2022-12-21,Premium
1094,Customer_1094,customer1094@email.com,2024-12-27,Premium
1095,Customer_1095,customer1095@email.com,2023-12-27,VIP
1096,Customer_1096,customer1096@email.com,2023-06-26,VIP
1097,Customer_1097,customer1097@email.com,2024-09-18,Regular
1098,Customer_1098,customer1098@email.com,2023-05-20,Premium
1099,Customer_1099,customer1099@email.com,2023-09-04,Regular
1100,Customer_1100,customer1100@email.com,2023-09-02,Premium
1101,Customer_1101,customer1101@email.com,2023-03-01,VIP
1102,Customer_1102,customer1102@email.com,2024-09-28,Premium
1103,Customer_1103,customer1103@email.com,2024-09-09,Premium
1104,Customer_1104,customer1104@email.com,2023-07-15,Premium
1105,Customer_1105,customer1105@email.com,2022-09-07,VIP
1106,Customer_1106,customer1106@email.com,2024-02-17,Premium
1107,Customer_1107,customer1107@email.com,2023-12-08,Regular
1108,Customer_1108,customer1108@email.com,2023-08-18,Regular
1109,Customer_1109,customer1109@email.com,2023-08-13,VIP
1110,Customer_1110,customer1110@email.com,2022-06-11,Premium
1111,Customer_1111,customer1111@email.com,2024-06-24,VIP
1112,Customer_1112,customer1112@email.com,2023-06-10,VIP
1113,Customer_1113,customer1113@email.com,2024-09-08,Regular
1114,Customer_1114,customer1114@email.com,2023-02-18,VIP
1115,Customer_1115,customer1115@email.com,2023-07-10,VIP
1116,Customer_1116,customer1116@email.com,2023-07-11,Regular
1117,Customer_1117,customer1117@email.com,2022-08-12,VIP
1118,Customer_1118,customer1118@email.com,2023-05-06,Regular
1119,Customer_1119,customer1119@email.com,2022-04-14,VIP
1120,Customer_1120,customer1120@email.com,2024-12-23,Regular
1121,Customer_1121,customer1121@email.com,2023-04-22,Regular
1122,Customer_1122,customer1122@email.com,2022-07-25,Premium
1123,Customer_1123,customer1123@email.com,2023-11-08,VIP
1124,Customer_1124,customer1124@email.com,2024-08-25,Regular
1125,Customer_1125,customer1125@email.com,2022-10-09,Regular
1126,Customer_1126,customer1126@email.com,2022-11-20,Premium
1127,Customer_1127,customer1127@email.com,2024-09-01,Premium
1128,Customer_1128,customer1128@email.com,2023-02-13,Premium
1129,Customer_1129,customer1129@email.com,2023-10-20,Premium
1130,Customer_1130,customer1130@email.com,2022-05-02,Regular
1131,Customer_1131,customer1131@email.com,2023-04-21,VIP
1132,Customer_1132,customer1132@email.com,2022-03-18,Regular
1133,Customer_1133,customer1133@email.com,2024-05-05,Regular
1134,Customer_1134,customer1134@email.com,2022-03-16,Premium
1135,Customer_1135,customer1135@email.com,2024-10-11,Regular
1136,Customer_1136,customer1136@email.com,2023-08-16,Regular
1137,Customer_1137,customer1137@email.com,2022-01-19,Premium
1138,Customer_1138,customer1138@email.com,2022-08-08,Premium
1139,Customer_1139,customer1139@email.com,2023-08-06,Premium
1140,Customer_1140,customer1140@email.com,2024-12-09,Premium
1141,Customer_1141,customer1141@email.com,2022-10-02,VIP
1142,Customer_1142,customer1142@email.com,2024-08-16,Premium
1143,Customer_1143,customer1143@email.com,2023-01-30,Regular
1144,Customer_1144,customer1144@email.com,2023-11-09,Regular
1145,Customer_1145,customer1145@email.com,2024-07-28,VIP
1146,Customer_1146,customer1146@email.com,2023-06-11,VIP
1147,Customer_1147,customer1147@email.com,2023-01-17,Regular
1148,Customer_1148,customer1148@email.com,2023-11-22,Premium
1149,Customer_1149,customer1149@email.com,2023-01-31,Regular
1150,Customer_1150,customer1150@email.com,2024-04-10,Premium
1151,Customer_1151,customer1151@email.com,2024-11-21,Premium
1152,Customer_1152,customer1152@email.com,2022-06-27,Premium
1153,Customer_1153,customer1153@email.com,2022-07-15,Regular
1154,Customer_1154,customer1154@email.com,2022-10-15,Premium
1155,Customer_1155,customer1155@email.com,2023-10-25,Regular
1156,Customer_1156,customer1156@email.com,2022-01-14,Premium
1157,Customer_1157,customer1157@email.com,2024-02-25,Regular
1158,Customer_1158,customer1158@email.com,2024-07-03,Premium
1159,Customer_1159,customer1159@email.com,2023-11-07,Premium
1160,Customer_1160,customer1160@email.com,2022-01-24,Premium
1161,Customer_1161,customer1161@email.com,2024-01-07,VIP
1162,Customer_1162,customer1162@email.com,2023-04-29,Regular
1163,Customer_1163,customer1163@email.com,2022-08-31,Premium
1164,Customer_1164,customer1164@email.com,2023-09-21,Regular
1165,Customer_1165,customer1165@email.com,2024-04-10,VIP
1166,Customer_1166,customer1166@email.com,2024-10-26,VIP
1167,Customer_1167,customer1167@email.com,2023-09-29,VIP
1168,Customer_1168,customer1168@email.com,2022-08-29,VIP
1169,Customer_1169,customer1169@email.com,2023-08-28,Premium
1170,Customer_1170,customer1170@email.com,2023-03-29,Regular
1171,Customer_1171,customer1171@email.com,2022-10-01,Premium
1172,Customer_1172,customer1172@email.com,2022-11-10,Premium
1173,Customer_1173,customer1173@email.com,2024-02-05,Premium
1174,Customer_1174,customer1174@email.com,2024-08-22,VIP
1175,Customer_1175,customer1175@email.com,2023-03-24,Regular
1176,Customer_1176,customer1176@email.com,2022-06-17,VIP
1177,Customer_1177,customer1177@email.com,2024-07-03,VIP
1178,Customer_1178,customer1178@email.com,2024-01-11,Regular
1179,Customer_1179,customer1179@email.com,2022-08-18,Regular
1180,Customer_1180,customer1180@email.com,2024-11-01,Regular
1181,Customer_1181,customer1181@email.com,2022-11-03,Regular
1182,Customer_1182,customer1182@email.com,2023-11-03,VIP
1183,Customer_1183,customer1183@email.com,2024-06-23,Regular
1184,Customer_1184,customer1184@email.com,2023-02-25,VIP
1185,Customer_1185,customer1185@email.com,2024-09-28,Regular
1186,Customer_1186,customer1186@email.com,2024-11-11,Premium
1187,Customer_1187,customer1187@email.com,2022-04-24,Premium
1188,Customer_1188,customer1188@email.com,2022-09-28,VIP
1189,Customer_1189,customer1189@email.com,2024-04-30,Premium
1190,Customer_1190,customer1190@email.com,2022-04-29,VIP
1191,Customer_1191,customer1191@email.com,2024-08-04,VIP
1192,Customer_1192,customer1192@email.com,2023-09-24,VIP
1193,Customer_1193,customer1193@email.com,2022-02-14,Premium
1194,Customer_1194,customer1194@email.com,2023-06-06,Regular
1195,Customer_1195,customer1195@email.com,2023-03-23,VIP
1196,Customer_1196,customer1196@email.com,2022-05-30,Regular
1197,Customer_1197,customer1197@email.com,2024-05-17,Premium
1198,Customer_1198,customer1198@email.com,2022-05-11,VIP
1199,Customer_1199,customer1199@email.com,2022-05-04,Regular
1200,Customer_1200,customer1200@email.com,2024-08-24,Regular
1201,Customer_1201,customer1201@email.com,2023-08-11,Premium
1202,Customer_1202,customer1202@email.com,2023-01-04,Regular
1203,Customer_1203,customer1203@email.com,2024-05-10,Premium
1204,Customer_1204,customer1204@email.com,2024-02-23,Premium
1205,Customer_1205,customer1205@email.com,2024-02-13,Premium
1206,Customer_1206,customer1206@email.com,2022-06-14,VIP
1207,Customer_1207,customer1207@email.com,2022-09-30,VIP
1208,Customer_1208,customer1208@email.com,2023-12-14,Regular
1209,Customer_1209,customer1209@email.com,2023-01-01,VIP
1210,Customer_1210,customer1210@email.com,2024-03-15,VIP
1211,Customer_1211,customer1211@email.com,2022-09-18,VIP
1212,Customer_1212,customer1212@email.com,2023-04-02,Regular
1213,Customer_1213,customer1213@email.com,2022-02-16,Premium
1214,Customer_1214,customer1214@email.com,2024-08-06,VIP
1215,Customer_1215,customer1215@email.com,2024-05-18,VIP
1216,Customer_1216,customer1216@email.com,2024-02-16,Regular
1217,Customer_1217,customer1217@email.com,2023-05-22,Premium
1218,Customer_1218,customer1218@email.com,2023-12-10,Regular
1219,Customer_1219,customer1219@email.com,2023-07-19,Regular
1220,Customer_1220,customer1220@email.com,2022-08-20,Regular
1221,Customer_1221,customer1221@email.com,2024-05-08,VIP
1222,Customer_1222,customer1222@email.com,2022-02-02,Regular
1223,Customer_1223,customer1223@email.com,2023-02-27,Regular
1224,Customer_1224,customer1224@email.com,2022-07-26,VIP
1225,Customer_1225,customer1225@email.com,2022-03-10,Premium
1226,Customer_1226,customer1226@email.com,2022-04-10,Regular
1227,Customer_1227,customer1227@email.com,2022-04-01,Premium
1228,Customer_1228,customer1228@email.com,2024-06-17,Regular
1229,Customer_1229,customer1229@email.com,2023-03-21,Regular
1230,Customer_1230,customer1230@email.com,2022-10-14,VIP
1231,Customer_1231,customer1231@email.com,2023-08-16,Regular
1232,Customer_1232,customer1232@email.com,2023-10-16,VIP
1233,Customer_1233,customer1233@email.com,2023-10-19,Regular
1234,Customer_1234,customer1234@email.com,2023-09-11,Regular
1235,Customer_1235,customer1235@email.com,2024-12-03,Regular
1236,Customer_1236,customer1236@email.com,2024-04-26,Premium
1237,Customer_1237,customer1237@email.com,2023-07-18,Regular
1238,Customer_1238,customer1238@email.com,2022-12-25,VIP
1239,Customer_1239,customer1239@email.com,2024-05-24,VIP
1240,Customer_1240,customer1240@email.com,2024-10-12,Regular
1241,Customer_1241,customer1241@email.com,2023-12-07,VIP
1242,Customer_1242,customer1242@email.com,2024-02-20,VIP
1243,Customer_1243,customer1243@email.com,2023-10-15,VIP
1244,Customer_1244,customer1244@email.com,2024-05-02,Premium
1245,Customer_1245,customer1245@email.com,2022-11-02,Premium
1246,Customer_1246,customer1246@email.com,2024-02-10,Regular
1247,Customer_1247,customer1247@email.com,2024-08-27,Regular
1248,Customer_1248,customer1248@email.com,2023-04-07,Premium
1249,Customer_1249,customer1249@email.com,2022-10-23,Premium
1250,Customer_1250,customer1250@email.com,2022-04-29,VIP
1251,Customer_1251,customer1251@email.com,2024-04-25,Premium
1252,Customer_1252,customer1252@email.com,2024-12-21,Regular
1253,Customer_1253,customer1253@email.com,2024-03-06,Regular
1254,Customer_1254,customer1254@email.com,2023-06-07,Regular
1255,Customer_1255,customer1255@email.com,2023-11-08,VIP
1256,Customer_1256,customer1256@email.com,2022-06-11,Premium
1257,Customer_1257,customer1257@email.com,2024-01-30,Regular
1258,Customer_1258,customer1258@email.com,2023-01-26,Regular
1259,Customer_1259,customer1259@email.com,2023-07-04,Premium
1260,Customer_1260,customer1260@email.com,2022-03-22,Regular
1261,Customer_1261,customer1261@email.com,2023-01-21,VIP
1262,Customer_1262,customer1262@email.com,2023-03-21,Premium
1263,Customer_1263,customer1263@email.com,2023-03-04,Premium
1264,Customer_1264,customer1264@email.com,2023-09-13,Regular
1265,Customer_1265,customer1265@email.com,2023-03-10,Regular
1266,Customer_1266,customer1266@email.com,2022-08-29,VIP
1267,Customer_1267,customer1267@email.com,2024-09-07,Regular
1268,Customer_1268,customer1268@email.com,2023-02-23,Premium
1269,Customer_1269,customer1269@email.com,2023-05-06,VIP
1270,Customer_1270,customer1270@email.com,2023-10-21,Premium
1271,Customer_1271,customer1271@email.com,2024-02-19,Premium
1272,Customer_1272,customer1272@email.com,2024-12-28,VIP
1273,Customer_1273,customer1273@email.com,2024-01-06,Premium
1274,Customer_1274,customer1274@email.com,2023-06-20,Premium
1275,Customer_1275,customer1275@email.com,2024-11-16,Premium
1276,Customer_1276,customer1276@email.com,2024-08-12,Regular
1277,Customer_1277,customer1277@email.com,2024-08-19,Premium
1278,Customer_1278,customer1278@email.com,2023-02-21,Premium
1279,Customer_1279,customer1279@email.com,2023-10-03,Premium
1280,Customer_1280,customer1280@email.com,2022-04-04,VIP
1281,Customer_1281,customer1281@email.com,2023-03-30,VIP
1282,Customer_1282,customer1282@email.com,2022-10-26,Regular
1283,Customer_1283,customer1283@email.com,2023-06-19,VIP
1284,Customer_1284,customer1284@email.com,2024-05-05,Premium
1285,Customer_1285,customer1285@email.com,2022-11-09,Regular
1286,Customer_1286,customer1286@email.com,2023-11-07,Regular
1287,Customer_1287,customer1287@email.com,2024-02-17,VIP
1288,Customer_1288,customer1288@email.com,2023-05-19,Premium
1289,Customer_1289,customer1289@email.com,2023-11-23,Premium
1290,Customer_1290,customer1290@email.com,2024-09-27,VIP
1291,Customer_1291,customer1291@email.com,2024-10-01,Premium
1292,Customer_1292,customer1292@email.com,2022-12-11,VIP
1293,Customer_1293,customer1293@email.com,2023-12-23,Regular
1294,Customer_1294,customer1294@email.com,2022-10-14,VIP
1295,Customer_1295,customer1295@email.com,2024-09-27,Regular
1296,Customer_1296,customer1296@email.com,2022-05-01,VIP
1297,Customer_1297,customer1297@email.com,2022-03-11,Regular
1298,Customer_1298,customer1298@email.com,2022-04-10,Regular
1299,Customer_1299,customer1299@email.com,2024-04-24,Regular
1300,Customer_1300,customer1300@email.com,2023-04-19,Regular
1301,Customer_1301,customer1301@email.com,2022-11-06,Regular
1302,Customer_1302,customer1302@email.com,2023-03-24,VIP
1303,Customer_1303,customer1303@email.com,2024-07-22,Premium
1304,Customer_1304,customer1304@email.com,2022-05-04,VIP
1305,Customer_1305,customer1305@email.com,2024-09-16,VIP
1306,Customer_1306,customer1306@email.com,2024-09-26,Regular
1307,Customer_1307,customer1307@email.com,2022-01-14,VIP
1308,Customer_1308,customer1308@email.com,2024-04-22,Regular
1309,Customer_1309,customer1309@email.com,2022-02-04,VIP
1310,Customer_1310,customer1310@email.com,2023-07-17,VIP
1311,Customer_1311,customer1311@email.com,2023-08-11,Regular
1312,Customer_1312,customer1312@email.com,2024-10-25,VIP
1313,Customer_1313,customer1313@email.com,2024-05-31,Regular
1314,Customer_1314,customer1314@email.com,2022-08-08,Regular
1315,Customer_1315,customer1315@email.com,2024-12-09,Regular
1316,Customer_1316,customer1316@email.com,2023-05-09,Regular
1317,Customer_1317,customer1317@email.com,2024-12-14,Premium
1318,Customer_1318,customer1318@email.com,2023-12-27,Premium
1319,Customer_1319,customer1319@email.com,2024-03-23,Regular
1320,Customer_1320,customer1320@email.com,2024-02-04,Premium
1321,Customer_1321,customer1321@email.com,2024-07-29,VIP
1322,Customer_1322,customer1322@email.com,2023-05-14,VIP
1323,Customer_1323,customer1323@email.com,2023-04-08,Premium
1324,Customer_1324,customer1324@email.com,2022-06-15,VIP
1325,Customer_1325,customer1325@email.com,2022-03-06,Regular
1326,Customer_1326,customer1326@email.com,2024-04-10,Premium
1327,Customer_1327,customer1327@email.com,2024-02-12,VIP
1328,Customer_1328,customer1328@email.com,2024-09-01,Regular
1329,Customer_1329,customer1329@email.com,2022-01-20,VIP
1330,Customer_1330,customer1330@email.com,2022-12-17,Regular
1331,Customer_1331,customer1331@email.com,2024-10-20,Premium
1332,Customer_1332,customer1332@email.com,2023-11-10,VIP
1333,Customer_1333,customer1333@email.com,2022-07-15,VIP
1334,Customer_1334,customer1334@email.com,2022-03-29,Regular
1335,Customer_1335,customer1335@email.com,2023-03-09,VIP
1336,Customer_1336,customer1336@email.com,2024-08-31,Premium
1337,Customer_1337,customer1337@email.com,2022-04-06,Regular
1338,Customer_1338,customer1338@email.com,2023-07-29,VIP
1339,Customer_1339,customer1339@email.com,2022-03-09,Regular
1340,Customer_1340,customer1340@email.com,2023-10-07,Regular
1341,Customer_1341,customer1341@email.com,2023-03-01,VIP
1342,Customer_1342,customer1342@email.com,2022-10-23,VIP
1343,Customer_1343,customer1343@email.com,2024-03-26,Regular
1344,Customer_1344,customer1344@email.com,2023-09-05,Regular
1345,Customer_1345,customer1345@email.com,2023-05-08,VIP
1346,Customer_1346,customer1346@email.com,2024-03-07,VIP
1347,Customer_1347,customer1347@email.com,2023-11-11,Premium
1348,Customer_1348,customer1348@email.com,2022-10-14,VIP
1349,Customer_1349,customer1349@email.com,2022-06-10,VIP
1350,Customer_1350,customer1350@email.com,2023-12-10,Regular
1351,Customer_1351,customer1351@email.com,2022-07-20,Premium
1352,Customer_1352,customer1352@email.com,2023-04-21,Regular
