customer_id,customer_name,email,join_date,customer_segment,lifetime_value,transaction_count,customer_tenure_days,avg_order_value
1458,Customer_1458,customer1458@email.com,2022-04-02,VIP,9873.55,14,852,705.2535714285714
1459,Customer_1459,customer1459@email.com,2022-08-24,Regular,3736.18,6,698,622.6966666666666
1460,Customer_1460,customer1460@email.com,2023-12-04,VIP,8423.72,15,962,561.5813333333333
1461,Customer_1461,customer1461@email.com,2022-08-12,VIP,4980.39,9,772,553.3766666666667
1462,Customer_1462,customer1462@email.com,2022-12-03,VIP,7019.04,7,996,1002.72
1463,Customer_1463,customer1463@email.com,2023-05-15,VIP,743.96,5,894,148.792
1464,Customer_1464,customer1464@email.com,2022-12-24,VIP,7612.94,15,907,507.5293333333333
1465,Customer_1465,customer1465@email.com,2022-11-24,Premium,9030.529999999999,10,667,903.0529999999999
1466,Customer_1466,customer1466@email.com,2024-05-23,Premium,6176.74,9,928,686.3044444444445
1467,Customer_1467,customer1467@email.com,2023-04-20,Premium,6554.07,11,938,595.8245454545454
1468,Customer_1468,customer1468@email.com,2023-01-13,Regular,7602.469999999999,9,743,844.7188888888888
1469,Customer_1469,customer1469@email.com,2024-06-04,Premium,5677.42,8,1049,709.6775
1470,Customer_1470,customer1470@email.com,2022-03-01,VIP,2943.0299999999997,6,996,490.50499999999994
1471,Customer_1471,customer1471@email.com,2023-02-09,Premium,7763.58,14,909,554.5414285714286
1472,Customer_1472,customer1472@email.com,2024-05-29,Premium,6809.93,11,1088,619.0845454545455
1473,Customer_1473,customer1473@email.com,2022-01-10,VIP,11845.11,14,977,846.0792857142858
1474,Customer_1474,customer1474@email.com,2023-03-16,Regular,12183.79,11,960,1107.6172727272728
1475,Customer_1475,customer1475@email.com,2023-07-25,VIP,3247.61,5,1066,649.522
1476,Customer_1476,customer1476@email.com,2022-05-09,VIP,4056.83,12,1002,338.06916666666666
1477,Customer_1477,customer1477@email.com,2022-07-28,VIP,5312.45,8,891,664.05625
1478,Customer_1478,customer1478@email.com,2023-01-18,Premium,3222.58,6,683,537.0966666666667
1479,Customer_1479,customer1479@email.com,2023-10-30,Regular,4589.18,9,882,509.9088888888889
1480,Customer_1480,customer1480@email.com,2024-07-26,Regular,4679.43,10,975,467.94300000000004
1481,Customer_1481,customer1481@email.com,2023-06-22,VIP,6531.99,10,787,653.199
1482,Customer_1482,customer1482@email.com,2024-09-29,VIP,4784.42,8,992,598.0525
1483,Customer_1483,customer1483@email.com,2023-10-04,VIP,6711.860000000001,11,1053,610.169090909091
1484,Customer_1484,customer1484@email.com,2024-03-06,VIP,15356.39,16,931,959.774375
1485,Customer_1485,customer1485@email.com,2024-03-14,VIP,17672.69,9,701,1963.632222222222
1486,Customer_1486,customer1486@email.com,2022-08-22,Premium,8242.71,14,1005,588.765
1487,Customer_1487,customer1487@email.com,2023-12-22,Premium,3138.66,8,659,392.3325
1488,Customer_1488,customer1488@email.com,2022-12-20,VIP,6556.12,10,686,655.612
1489,Customer_1489,customer1489@email.com,2023-09-02,VIP,3663.19,6,1054,610.5316666666666
1490,Customer_1490,customer1490@email.com,2022-06-23,VIP,7265.49,10,825,726.549
1491,Customer_1491,customer1491@email.com,2022-10-02,Premium,1138.96,6,778,189.82666666666668
1492,Customer_1492,customer1492@email.com,2022-08-30,Regular,6225.28,12,664,518.7733333333333
1493,Customer_1493,customer1493@email.com,2023-09-18,Regular,7426.56,13,984,571.2738461538462
1494,Customer_1494,customer1494@email.com,2023-01-10,Premium,11393.89,11,1051,1035.8081818181818
1495,Customer_1495,customer1495@email.com,2022-10-17,VIP,7509.71,11,928,682.7009090909091
1496,Customer_1496,customer1496@email.com,2024-03-06,Premium,3338.48,8,995,417.31
1497,Customer_1497,customer1497@email.com,2022-10-10,VIP,6445.27,8,808,805.65875
1498,Customer_1498,customer1498@email.com,2024-02-25,Premium,5052.94,4,932,1263.235
1499,Customer_1499,customer1499@email.com,2023-01-16,Premium,4631.97,10,717,463.197
1500,Customer_1500,customer1500@email.com,2022-12-21,VIP,6915.13,9,1025,768.3477777777778
1501,Customer_1501,customer1501@email.com,2022-12-08,Premium,4939.67,9,942,548.8522222222223
1502,Customer_1502,customer1502@email.com,2023-08-15,Regular,12529.289999999999,11,927,1139.0263636363636
1503,Customer_1503,customer1503@email.com,2023-01-19,Premium,9094.03,11,1058,826.73
1504,Customer_1504,customer1504@email.com,2024-07-12,VIP,7262.02,9,872,806.8911111111112
1505,Customer_1505,customer1505@email.com,2022-04-20,Premium,3906.0,7,756,558.0
1506,Customer_1506,customer1506@email.com,2022-01-20,Premium,8727.18,9,728,969.6866666666667
1507,Customer_1507,customer1507@email.com,2022-10-07,Regular,7388.3,10,802,738.83
1508,Customer_1508,customer1508@email.com,2024-02-26,VIP,6522.71,11,794,592.9736363636364
1509,Customer_1509,customer1509@email.com,2024-11-01,VIP,4379.19,8,842,547.39875
1510,Customer_1510,customer1510@email.com,2024-10-10,Premium,3013.22,8,863,376.6525
1511,Customer_1511,customer1511@email.com,2024-10-04,Premium,7639.3099999999995,9,1005,848.8122222222222
1512,Customer_1512,customer1512@email.com,2024-06-28,Premium,2964.55,11,783,269.50454545454545
1513,Customer_1513,customer1513@email.com,2022-12-09,Regular,9083.91,8,978,1135.48875
1514,Customer_1514,customer1514@email.com,2022-03-05,Regular,4855.8099999999995,8,1013,606.9762499999999
1515,Customer_1515,customer1515@email.com,2023-08-22,Regular,5292.07,10,999,529.207
1516,Customer_1516,customer1516@email.com,2023-07-17,Regular,3904.77,8,798,488.09625
1517,Customer_1517,customer1517@email.com,2023-08-15,Regular,6777.68,9,984,753.0755555555556
1518,Customer_1518,customer1518@email.com,2024-07-25,VIP,6884.37,9,657,764.93
1519,Customer_1519,customer1519@email.com,2024-10-11,VIP,11366.52,10,776,1136.652
1520,Customer_1520,customer1520@email.com,2024-11-12,Regular,4781.3099999999995,8,1070,597.6637499999999
1521,Customer_1521,customer1521@email.com,2022-08-22,Premium,4006.99,6,792,667.8316666666666
1522,Customer_1522,customer1522@email.com,2024-01-22,VIP,6467.33,11,634,587.9390909090909
1523,Customer_1523,customer1523@email.com,2022-03-27,VIP,5167.84,9,902,574.2044444444444
1524,Customer_1524,customer1524@email.com,2024-06-22,VIP,6640.4,9,891,737.8222222222222
1525,Customer_1525,customer1525@email.com,2023-03-24,Premium,10192.1,12,1025,849.3416666666667
1526,Customer_1526,customer1526@email.com,2022-07-29,VIP,5019.07,6,663,836.5116666666667
1527,Customer_1527,customer1527@email.com,2023-05-22,Premium,2357.03,8,997,294.62875
1528,Customer_1528,customer1528@email.com,2022-03-08,Premium,6462.66,8,1017,807.8325
1529,Customer_1529,customer1529@email.com,2023-06-23,Premium,9807.32,11,1073,891.5745454545454
1530,Customer_1530,customer1530@email.com,2022-06-28,Premium,3119.63,7,1026,445.6614285714286
1531,Customer_1531,customer1531@email.com,2022-08-29,Regular,11568.91,11,944,1051.719090909091
1532,Customer_1532,customer1532@email.com,2023-03-06,VIP,1876.07,3,375,625.3566666666667
1533,Customer_1533,customer1533@email.com,2023-12-20,VIP,6381.38,12,816,531.7816666666666
1534,Customer_1534,customer1534@email.com,2024-05-26,Regular,5932.4400000000005,12,928,494.37000000000006
1535,Customer_1535,customer1535@email.com,2022-10-13,Regular,9340.98,9,856,1037.8866666666665
1536,Customer_1536,customer1536@email.com,2023-02-28,Regular,10780.4,14,901,770.0285714285714
1537,Customer_1537,customer1537@email.com,2023-12-20,VIP,13088.99,14,991,934.9278571428571
1538,Customer_1538,customer1538@email.com,2023-07-30,VIP,8021.59,12,1067,668.4658333333333
1539,Customer_1539,customer1539@email.com,2022-12-11,Premium,5927.48,11,940,538.8618181818182
1540,Customer_1540,customer1540@email.com,2023-08-23,Premium,6298.9400000000005,9,927,699.8822222222223
1541,Customer_1541,customer1541@email.com,2023-07-02,VIP,10279.09,10,1080,1027.909
1542,Customer_1542,customer1542@email.com,2022-07-15,Regular,3450.05,6,814,575.0083333333333
1543,Customer_1543,customer1543@email.com,2024-04-22,Regular,7599.38,10,852,759.938
1544,Customer_1544,customer1544@email.com,2023-07-22,VIP,3898.69,6,580,649.7816666666666
1545,Customer_1545,customer1545@email.com,2022-09-17,VIP,9468.06,18,997,526.0033333333333
1546,Customer_1546,customer1546@email.com,2022-09-29,Regular,2048.61,7,814,292.65857142857146
1547,Customer_1547,customer1547@email.com,2022-10-27,VIP,8994.89,9,1053,999.4322222222222
1548,Customer_1548,customer1548@email.com,2023-10-22,Regular,3703.46,8,1030,462.9325
1549,Customer_1549,customer1549@email.com,2024-03-15,Premium,6236.46,12,770,519.705
1550,Customer_1550,customer1550@email.com,2022-10-19,VIP,2288.9,9,937,254.32222222222222
1551,Customer_1551,customer1551@email.com,2023-07-05,VIP,9445.42,13,1047,726.5707692307692
1552,Customer_1552,customer1552@email.com,2024-04-28,Premium,2841.97,9,1042,315.77444444444444
1553,Customer_1553,customer1553@email.com,2024-07-14,Regular,8562.289999999999,16,1048,535.1431249999999
1554,Customer_1554,customer1554@email.com,2022-07-10,Premium,7447.490000000001,10,1012,744.749
1555,Customer_1555,customer1555@email.com,2024-11-21,VIP,3122.8199999999997,10,1023,312.282
1556,Customer_1556,customer1556@email.com,2023-07-24,VIP,8381.0,13,985,644.6923076923077
1557,Customer_1557,customer1557@email.com,2024-01-26,Premium,2270.43,5,759,454.08599999999996
1558,Customer_1558,customer1558@email.com,2024-09-26,Premium,4723.88,10,797,472.38800000000003
1559,Customer_1559,customer1559@email.com,2022-01-06,VIP,7090.49,15,1053,472.6993333333333
1560,Customer_1560,customer1560@email.com,2022-07-10,VIP,5197.04,7,740,742.4342857142857
1561,Customer_1561,customer1561@email.com,2024-07-27,VIP,4908.09,6,855,818.015
1562,Customer_1562,customer1562@email.com,2024-01-04,Regular,5298.54,9,896,588.7266666666667
1563,Customer_1563,customer1563@email.com,2024-12-30,Premium,5530.02,9,976,614.4466666666667
1564,Customer_1564,customer1564@email.com,2023-03-23,Premium,9702.38,12,955,808.5316666666666
1565,Customer_1565,customer1565@email.com,2023-03-10,Premium,10240.93,16,1055,640.058125
1566,Customer_1566,customer1566@email.com,2023-07-04,Premium,5783.0599999999995,7,827,826.1514285714285
1567,Customer_1567,customer1567@email.com,2023-08-04,Premium,10333.57,8,875,1291.69625
1568,Customer_1568,customer1568@email.com,2022-09-25,VIP,5228.11,8,767,653.51375
1569,Customer_1569,customer1569@email.com,2024-09-20,Premium,11105.66,6,723,1850.9433333333334
1570,Customer_1570,customer1570@email.com,2022-04-10,Regular,5502.99,9,659,611.4433333333333
1571,Customer_1571,customer1571@email.com,2022-07-23,VIP,13846.43,12,1037,1153.8691666666666
1572,Customer_1572,customer1572@email.com,2024-07-30,Regular,8787.26,11,976,798.8418181818182
1573,Customer_1573,customer1573@email.com,2022-09-12,Regular,2697.0099999999998,10,931,269.70099999999996
1574,Customer_1574,customer1574@email.com,2024-06-22,Premium,5877.75,7,903,839.6785714285714
1575,Customer_1575,customer1575@email.com,2022-01-02,Premium,6167.179999999999,13,1044,474.3984615384615
1576,Customer_1576,customer1576@email.com,2023-02-19,VIP,5010.44,8,798,626.305
1577,Customer_1577,customer1577@email.com,2022-09-28,VIP,7449.950000000001,9,824,827.7722222222224
1578,Customer_1578,customer1578@email.com,2023-09-11,Regular,3247.82,7,946,463.9742857142857
1579,Customer_1579,customer1579@email.com,2023-07-16,Regular,1801.08,4,593,450.27
1580,Customer_1580,customer1580@email.com,2024-01-09,Premium,4097.03,9,942,455.2255555555555
1581,Customer_1581,customer1581@email.com,2022-06-18,Premium,3787.66,7,1024,541.0942857142857
1582,Customer_1582,customer1582@email.com,2022-12-05,Regular,5755.3099999999995,7,861,822.1871428571428
1583,Customer_1583,customer1583@email.com,2024-03-22,VIP,7518.26,9,796,835.3622222222223
1584,Customer_1584,customer1584@email.com,2023-09-18,VIP,6353.0599999999995,12,1043,529.4216666666666
1585,Customer_1585,customer1585@email.com,2023-04-25,Premium,3041.5,8,1002,380.1875
1586,Customer_1586,customer1586@email.com,2022-07-06,VIP,5865.39,9,797,651.71
1587,Customer_1587,customer1587@email.com,2022-07-14,Regular,18487.97,17,1036,1087.5276470588235
1588,Customer_1588,customer1588@email.com,2023-03-14,Premium,5939.17,5,680,1187.834
1589,Customer_1589,customer1589@email.com,2022-06-09,Regular,2655.33,8,876,331.91625
1590,Customer_1590,customer1590@email.com,2023-04-09,VIP,6903.87,10,712,690.387
1591,Customer_1591,customer1591@email.com,2024-06-30,Regular,5172.76,11,912,470.2509090909091
1592,Customer_1592,customer1592@email.com,2022-01-17,VIP,9508.69,7,744,1358.3842857142859
1593,Customer_1593,customer1593@email.com,2023-12-05,Regular,4114.99,9,819,457.2211111111111
1594,Customer_1594,customer1594@email.com,2024-05-14,VIP,3168.0099999999998,5,1044,633.602
1595,Customer_1595,customer1595@email.com,2022-09-28,Premium,7140.639999999999,9,713,793.4044444444444
1596,Customer_1596,customer1596@email.com,2022-05-26,Regular,8681.2,15,1088,578.7466666666667
1597,Customer_1597,customer1597@email.com,2024-02-24,Regular,12151.7,14,1085,867.9785714285715
1598,Customer_1598,customer1598@email.com,2022-07-29,Regular,8972.52,12,844,747.71
1599,Customer_1599,customer1599@email.com,2023-10-04,Premium,5046.66,12,1002,420.555
1600,Customer_1600,customer1600@email.com,2023-09-05,Regular,10920.73,12,916,910.0608333333333
1601,Customer_1601,customer1601@email.com,2024-02-23,Regular,8236.35,13,962,633.5653846153847
1602,Customer_1602,customer1602@email.com,2022-10-20,Regular,5746.88,12,1031,478.9066666666667
1603,Customer_1603,customer1603@email.com,2024-12-22,VIP,5784.0,10,927,578.4
1604,Customer_1604,customer1604@email.com,2022-01-18,VIP,3977.18,5,559,795.4359999999999
1605,Customer_1605,customer1605@email.com,2022-12-03,Premium,8977.1,17,927,528.064705882353
1606,Customer_1606,customer1606@email.com,2023-12-21,VIP,7642.57,11,897,694.7790909090909
1607,Customer_1607,customer1607@email.com,2023-03-13,VIP,2877.0,6,667,479.5
1608,Customer_1608,customer1608@email.com,2022-11-07,Premium,4870.91,11,882,442.81
1609,Customer_1609,customer1609@email.com,2024-06-25,Regular,12394.460000000001,15,632,826.2973333333334
1610,Customer_1610,customer1610@email.com,2022-06-27,Regular,3122.09,6,777,520.3483333333334
1611,Customer_1611,customer1611@email.com,2022-10-14,Regular,7567.34,6,903,1261.2233333333334
1612,Customer_1612,customer1612@email.com,2024-02-26,Premium,1102.33,7,765,157.47571428571428
1613,Customer_1613,customer1613@email.com,2024-05-29,Premium,13904.52,11,955,1264.0472727272727
1614,Customer_1614,customer1614@email.com,2022-10-14,Regular,9197.94,9,801,1021.9933333333333
1615,Customer_1615,customer1615@email.com,2023-07-22,VIP,14080.04,16,996,880.0025
1616,Customer_1616,customer1616@email.com,2022-06-22,Regular,6759.77,10,895,675.9770000000001
1617,Customer_1617,customer1617@email.com,2023-08-07,VIP,15589.25,15,947,1039.2833333333333
1618,Customer_1618,customer1618@email.com,2022-02-24,VIP,1350.3,3,861,450.09999999999997
1619,Customer_1619,customer1619@email.com,2023-09-10,Regular,7701.37,10,951,770.137
1620,Customer_1620,customer1620@email.com,2024-11-26,VIP,6787.6900000000005,13,878,522.13
1621,Customer_1621,customer1621@email.com,2024-11-09,Regular,3420.7599999999998,7,907,488.67999999999995
1622,Customer_1622,customer1622@email.com,2024-03-13,Premium,8591.7,17,947,505.39411764705886
1623,Customer_1623,customer1623@email.com,2022-04-22,Regular,10253.18,13,1045,788.7061538461538
1624,Customer_1624,customer1624@email.com,2024-10-10,Premium,6146.91,10,1007,614.691
1625,Customer_1625,customer1625@email.com,2022-08-19,Regular,11140.16,8,800,1392.52
1626,Customer_1626,customer1626@email.com,2024-10-20,VIP,5292.54,10,576,529.254
1627,Customer_1627,customer1627@email.com,2022-05-26,VIP,7578.129999999999,11,730,688.920909090909
1628,Customer_1628,customer1628@email.com,2022-01-25,Premium,10262.99,17,915,603.7052941176471
1629,Customer_1629,customer1629@email.com,2023-10-11,Regular,7046.94,11,801,640.6309090909091
1630,Customer_1630,customer1630@email.com,2024-03-03,VIP,8274.4,8,1042,1034.3
1631,Customer_1631,customer1631@email.com,2024-05-11,Premium,7688.4400000000005,17,1004,452.2611764705883
1632,Customer_1632,customer1632@email.com,2022-12-20,Premium,4656.7699999999995,7,840,665.2528571428571
1633,Customer_1633,customer1633@email.com,2022-05-30,Regular,4474.83,10,1023,447.483
1634,Customer_1634,customer1634@email.com,2022-05-19,Regular,2484.93,4,730,621.2325
1635,Customer_1635,customer1635@email.com,2023-06-21,Regular,4287.01,6,829,714.5016666666667
1636,Customer_1636,customer1636@email.com,2022-03-23,Regular,9911.85,11,1068,901.0772727272728
1637,Customer_1637,customer1637@email.com,2024-03-26,VIP,11594.35,13,1042,891.873076923077
1638,Customer_1638,customer1638@email.com,2023-08-10,VIP,7496.05,7,600,1070.8642857142856
1639,Customer_1639,customer1639@email.com,2024-10-23,Premium,6017.59,14,982,429.82785714285717
1640,Customer_1640,customer1640@email.com,2024-05-17,VIP,7811.43,10,825,781.143
1641,Customer_1641,customer1641@email.com,2024-04-03,Regular,5536.4,9,760,615.1555555555556
1642,Customer_1642,customer1642@email.com,2022-11-09,Premium,9291.8,18,951,516.2111111111111
1643,Customer_1643,customer1643@email.com,2022-06-21,Premium,7646.29,14,1028,546.1635714285715
1644,Customer_1644,customer1644@email.com,2022-06-11,VIP,3550.18,9,802,394.46444444444444
1645,Customer_1645,customer1645@email.com,2023-02-21,Regular,2161.44,8,947,270.18
1646,Customer_1646,customer1646@email.com,2023-11-01,Premium,4417.17,13,811,339.7823076923077
1647,Customer_1647,customer1647@email.com,2022-05-16,Premium,6621.18,9,787,735.6866666666667
1648,Customer_1648,customer1648@email.com,2024-06-14,VIP,7592.629999999999,11,1064,690.2390909090908
1649,Customer_1649,customer1649@email.com,2023-05-04,Regular,3622.2,6,474,603.6999999999999
1650,Customer_1650,customer1650@email.com,2023-05-16,Regular,9123.19,14,1007,651.6564285714286
1651,Customer_1651,customer1651@email.com,2024-06-08,Regular,6781.8,10,905,678.1800000000001
1652,Customer_1652,customer1652@email.com,2024-07-17,VIP,5279.280000000001,6,973,879.8800000000001
1653,Customer_1653,customer1653@email.com,2022-04-23,Premium,4997.35,9,919,555.2611111111112
1654,Customer_1654,customer1654@email.com,2022-12-26,Regular,6542.22,8,978,817.7775
1655,Customer_1655,customer1655@email.com,2022-01-26,VIP,6518.91,12,974,543.2425
1656,Customer_1656,customer1656@email.com,2022-10-09,VIP,7762.76,12,919,646.8966666666666
1657,Customer_1657,customer1657@email.com,2022-01-24,Regular,4475.17,5,522,895.034
1658,Customer_1658,customer1658@email.com,2024-10-13,Premium,11134.25,9,872,1237.138888888889
1659,Customer_1659,customer1659@email.com,2024-12-07,VIP,4247.68,12,852,353.97333333333336
1660,Customer_1660,customer1660@email.com,2023-06-15,Regular,8174.51,13,861,628.8084615384615
1661,Customer_1661,customer1661@email.com,2024-02-01,Regular,4831.63,5,976,966.326
1662,Customer_1662,customer1662@email.com,2023-07-05,VIP,9448.9,10,966,944.89
1663,Customer_1663,customer1663@email.com,2022-08-30,Regular,10372.75,11,1027,942.9772727272727
1664,Customer_1664,customer1664@email.com,2023-11-18,Premium,7368.06,10,997,736.806
1665,Customer_1665,customer1665@email.com,2023-07-12,VIP,2756.5499999999997,7,667,393.7928571428571
1666,Customer_1666,customer1666@email.com,2022-05-11,Premium,8282.09,13,1069,637.0838461538461
1667,Customer_1667,customer1667@email.com,2022-06-07,Premium,4803.32,13,1015,369.4861538461538
1668,Customer_1668,customer1668@email.com,2024-07-21,VIP,5789.21,14,892,413.515
1669,Customer_1669,customer1669@email.com,2024-01-08,Regular,6311.41,8,831,788.92625
1670,Customer_1670,customer1670@email.com,2024-10-20,VIP,9789.28,8,925,1223.66
1671,Customer_1671,customer1671@email.com,2022-12-08,Premium,11636.27,10,1043,1163.627
1672,Customer_1672,customer1672@email.com,2022-11-19,Premium,5405.86,13,811,415.8353846153846
1673,Customer_1673,customer1673@email.com,2022-07-30,VIP,6078.07,15,764,405.20466666666664
1674,Customer_1674,customer1674@email.com,2022-08-25,Regular,6735.04,9,1060,748.3377777777778
1675,Customer_1675,customer1675@email.com,2024-11-08,Regular,10593.109999999999,12,969,882.7591666666666
1676,Customer_1676,customer1676@email.com,2022-04-01,Regular,1717.46,4,920,429.365
1677,Customer_1677,customer1677@email.com,2023-05-16,Regular,6951.66,11,1009,631.9690909090909
1678,Customer_1678,customer1678@email.com,2024-08-24,Premium,5400.82,11,937,490.9836363636363
1679,Customer_1679,customer1679@email.com,2024-02-24,Regular,8847.1,10,887,884.71
1680,Customer_1680,customer1680@email.com,2023-01-02,Regular,4255.15,11,924,386.83181818181816
1681,Customer_1681,customer1681@email.com,2024-05-08,Regular,7710.25,12,932,642.5208333333334
1682,Customer_1682,customer1682@email.com,2023-10-22,Regular,4979.59,12,853,414.96583333333336
1683,Customer_1683,customer1683@email.com,2024-05-02,VIP,7011.69,13,981,539.3607692307692
1684,Customer_1684,customer1684@email.com,2023-10-18,Premium,6024.73,9,719,669.4144444444444
1685,Customer_1685,customer1685@email.com,2022-06-09,VIP,5668.56,7,885,809.7942857142858
1686,Customer_1686,customer1686@email.com,2024-02-03,Regular,3824.02,6,915,637.3366666666667
1687,Customer_1687,customer1687@email.com,2024-10-25,VIP,4565.32,7,682,652.1885714285714
1688,Customer_1688,customer1688@email.com,2022-04-18,Regular,3623.49,5,471,724.698
1689,Customer_1689,customer1689@email.com,2023-04-03,VIP,10574.42,12,891,881.2016666666667
1690,Customer_1690,customer1690@email.com,2022-04-05,Premium,7979.07,15,871,531.938
1691,Customer_1691,customer1691@email.com,2022-05-22,Premium,4264.15,10,855,426.41499999999996
1692,Customer_1692,customer1692@email.com,2023-08-02,Premium,3795.56,9,1012,421.7288888888889
1693,Customer_1693,customer1693@email.com,2023-11-02,Regular,4446.71,8,863,555.83875
1694,Customer_1694,customer1694@email.com,2024-07-24,Regular,1602.52,5,359,320.504
1695,Customer_1695,customer1695@email.com,2024-01-26,Regular,6484.46,10,946,648.446
1696,Customer_1696,customer1696@email.com,2023-08-21,VIP,4883.32,9,804,542.5911111111111
1697,Customer_1697,customer1697@email.com,2023-09-15,VIP,8215.14,8,631,1026.8925
1698,Customer_1698,customer1698@email.com,2023-05-12,Premium,9228.35,11,804,838.9409090909091
1699,Customer_1699,customer1699@email.com,2024-01-25,VIP,6116.719999999999,12,868,509.72666666666663
1700,Customer_1700,customer1700@email.com,2024-10-07,Regular,8329.74,11,862,757.2490909090909
1701,Customer_1701,customer1701@email.com,2023-05-18,Regular,4712.44,9,1018,523.6044444444444
1702,Customer_1702,customer1702@email.com,2022-01-14,Premium,3173.15,7,1073,453.3071428571429
1703,Customer_1703,customer1703@email.com,2022-02-18,Regular,12765.310000000001,12,1020,1063.7758333333334
1704,Customer_1704,customer1704@email.com,2023-12-11,VIP,6371.12,10,1028,637.112
1705,Customer_1705,customer1705@email.com,2022-01-20,Premium,3108.5,14,868,222.03571428571428
1706,Customer_1706,customer1706@email.com,2022-01-03,VIP,5044.860000000001,14,826,360.3471428571429
1707,Customer_1707,customer1707@email.com,2024-02-10,VIP,9193.01,13,948,707.1546153846155
1708,Customer_1708,customer1708@email.com,2023-09-22,Regular,10594.24,18,1051,588.5688888888889
1709,Customer_1709,customer1709@email.com,2023-02-25,VIP,2295.76,6,745,382.6266666666667
1710,Customer_1710,customer1710@email.com,2023-05-03,Premium,9565.34,12,861,797.1116666666667
1711,Customer_1711,customer1711@email.com,2024-10-04,Regular,9519.55,10,978,951.9549999999999
1712,Customer_1712,customer1712@email.com,2022-10-19,VIP,5333.0599999999995,12,1013,444.4216666666666
1713,Customer_1713,customer1713@email.com,2023-07-28,Regular,2301.87,8,575,287.73375
1714,Customer_1714,customer1714@email.com,2022-03-31,Regular,10155.36,12,990,846.2800000000001
1715,Customer_1715,customer1715@email.com,2024-11-30,Premium,3152.28,6,917,525.38
1716,Customer_1716,customer1716@email.com,2024-02-02,Premium,6165.73,9,980,685.0811111111111
1717,Customer_1717,customer1717@email.com,2022-06-23,VIP,5486.18,12,994,457.1816666666667
1718,Customer_1718,customer1718@email.com,2022-07-15,VIP,7023.7,7,696,1003.3857142857142
1719,Customer_1719,customer1719@email.com,2022-10-01,VIP,7009.1900000000005,18,1034,389.3994444444445
1720,Customer_1720,customer1720@email.com,2024-03-18,Regular,6069.070000000001,8,892,758.6337500000001
1721,Customer_1721,customer1721@email.com,2022-05-08,Premium,7517.419999999999,11,998,683.4018181818182
1722,Customer_1722,customer1722@email.com,2022-09-25,Regular,5754.61,11,1059,523.1463636363636
1723,Customer_1723,customer1723@email.com,2023-08-21,Premium,8884.33,12,1053,740.3608333333333
1724,Customer_1724,customer1724@email.com,2023-10-08,Premium,17612.22,20,888,880.6110000000001
1725,Customer_1725,customer1725@email.com,2023-10-31,Premium,6993.92,8,956,874.24
1726,Customer_1726,customer1726@email.com,2024-07-16,Premium,9847.13,14,824,703.3664285714285
1727,Customer_1727,customer1727@email.com,2023-04-24,Regular,9595.18,12,1072,799.5983333333334
1728,Customer_1728,customer1728@email.com,2023-02-20,Regular,11614.38,12,1037,967.8649999999999
1729,Customer_1729,customer1729@email.com,2022-08-12,Regular,7376.39,18,1008,409.7994444444445
1730,Customer_1730,customer1730@email.com,2022-08-05,Regular,3513.5699999999997,9,903,390.39666666666665
1731,Customer_1731,customer1731@email.com,2024-07-09,Premium,5897.63,9,620,655.2922222222222
1732,Customer_1732,customer1732@email.com,2023-10-06,Premium,8240.35,12,1066,686.6958333333333
1733,Customer_1733,customer1733@email.com,2022-09-05,VIP,4976.65,9,836,552.9611111111111
1734,Customer_1734,customer1734@email.com,2024-01-04,Regular,2521.88,7,564,360.2685714285714
1735,Customer_1735,customer1735@email.com,2024-07-14,Premium,12995.64,12,1051,1082.97
1736,Customer_1736,customer1736@email.com,2024-08-06,Premium,6810.73,10,933,681.073
1737,Customer_1737,customer1737@email.com,2022-09-03,Regular,3846.55,11,968,349.68636363636364
1738,Customer_1738,customer1738@email.com,2022-11-19,VIP,4714.03,9,652,523.781111111111
1739,Customer_1739,customer1739@email.com,2023-09-16,VIP,8156.11,14,996,582.5792857142857
1740,Customer_1740,customer1740@email.com,2022-03-24,Regular,4081.26,12,698,340.105
1741,Customer_1741,customer1741@email.com,2023-11-03,Regular,7795.95,13,987,599.6884615384615
1742,Customer_1742,customer1742@email.com,2022-07-06,VIP,6267.3099999999995,8,710,783.4137499999999
1743,Customer_1743,customer1743@email.com,2023-05-24,Premium,5425.51,12,1076,452.12583333333333
1744,Customer_1744,customer1744@email.com,2024-03-22,VIP,5738.67,9,1000,637.63
1745,Customer_1745,customer1745@email.com,2022-04-11,VIP,10308.880000000001,16,763,644.3050000000001
1746,Customer_1746,customer1746@email.com,2023-09-05,Premium,10553.58,7,570,1507.6542857142856
1747,Customer_1747,customer1747@email.com,2022-12-23,Regular,6648.91,7,880,949.8442857142857
1748,Customer_1748,customer1748@email.com,2024-04-08,Premium,15604.5,17,956,917.9117647058823
1749,Customer_1749,customer1749@email.com,2023-05-27,Regular,2688.35,4,708,672.0875
1750,Customer_1750,customer1750@email.com,2024-08-04,Regular,7309.41,8,527,913.67625
1751,Customer_1751,customer1751@email.com,2022-10-14,Regular,6164.389999999999,8,924,770.5487499999999
1752,Customer_1752,customer1752@email.com,2022-01-25,Regular,5758.75,9,1012,639.8611111111111
1753,Customer_1753,customer1753@email.com,2023-04-01,Regular,4565.73,7,635,652.2471428571428
1754,Customer_1754,customer1754@email.com,2023-02-10,Premium,3553.1800000000003,13,963,273.32153846153847
1755,Customer_1755,customer1755@email.com,2024-02-02,VIP,6155.68,8,1047,769.46
